3001011;Chodzież;miasto;17722;Wielkopolskie;chodzieski
3001023;Budzyń;gmina miejsko-wiejska;8326;Wielkopolskie;chodzieski
3001032;Chodzież;wies;6051;Wielkopolskie;chodzieski
3001043;Margonin;gmina miejsko-wiejska;6342;Wielkopolskie;chodzieski
3001053;Szamocin;gmina miejsko-wiejska;7195;Wielkopolskie;chodzieski
3002011;Czarnków;miasto;10146;Wielkopolskie;czarnkowsko-trzcianec
3002022;Czarnków;wies;11155;Wielkopolskie;czarnkowsko-trzcianec
3002032;Drawsko;wies;5615;Wielkopolskie;czarnkowsko-trzcianec
3002043;Krzyż Wielkopolski;gmina miejsko-wiejska;8359;Wielkopolskie;czarnkowsko-trzcianec
3002052;Lubasz;wies;7540;Wielkopolskie;czarnkowsko-trzcianec
3002062;Połajewo;wies;6039;Wielkopolskie;czarnkowsko-trzcianec
3002073;Trzcianka;gmina miejsko-wiejska;23586;Wielkopolskie;czarnkowsko-trzcianec
3002083;Wieleń;gmina miejsko-wiejska;11862;Wielkopolskie;czarnkowsko-trzcianec
3003011;Gniezno;miasto;64535;Wielkopolskie;gnieźnieński
3003023;Czerniejewo;gmina miejsko-wiejska;7225;Wielkopolskie;gnieźnieński
3003032;Gniezno;wies;14027;Wielkopolskie;gnieźnieński
3003042;Kiszkowo;wies;5207;Wielkopolskie;gnieźnieński
3003053;Kłecko;gmina miejsko-wiejska;7211;Wielkopolskie;gnieźnieński
3003062;Łubowo;wies;7112;Wielkopolskie;gnieźnieński
3003072;Mieleszyn;wies;3713;Wielkopolskie;gnieźnieński
3003082;Niechanowo;wies;5989;Wielkopolskie;gnieźnieński
3003093;Trzemeszno;gmina miejsko-wiejska;13855;Wielkopolskie;gnieźnieński
3003103;Witkowo;gmina miejsko-wiejska;13067;Wielkopolskie;gnieźnieński
3004013;Borek Wielkopolski;gmina miejsko-wiejska;7095;Wielkopolskie;gostyński
3004023;Gostyń;gmina miejsko-wiejska;27866;Wielkopolskie;gostyński
3004033;Krobia;gmina miejsko-wiejska;12694;Wielkopolskie;gostyński
3004042;Pępowo;wies;5770;Wielkopolskie;gostyński
3004052;Piaski;wies;8316;Wielkopolskie;gostyński
3004063;Pogorzela;gmina miejsko-wiejska;4682;Wielkopolskie;gostyński
3004073;Poniec;gmina miejsko-wiejska;7540;Wielkopolskie;gostyński
3005012;Granowo;wies;5025;Wielkopolskie;grodziski
3005023;Grodzisk Wielkopol;gmina miejsko-wiejska;20364;Wielkopolskie;grodziski
3005032;Kamieniec;wies;6225;Wielkopolskie;grodziski
3005043;Rakoniewice;gmina miejsko-wiejska;13221;Wielkopolskie;grodziski
3005053;Wielichowo;gmina miejsko-wiejska;6693;Wielkopolskie;grodziski
3006013;Jaraczewo;gmina miejsko-wiejska;7682;Wielkopolskie;jarociński
3006023;Jarocin;gmina miejsko-wiejska;45608;Wielkopolskie;jarociński
3006032;Kotlin;wies;7025;Wielkopolskie;jarociński
