2011083;Sokółka;gmina miejsko-wiejska;24205;Podlaskie;sokólski
2011093;Suchowola;gmina miejsko-wiejska;6421;Podlaskie;sokólski
2011102;Szudziałowo;wies;2799;Podlaskie;sokólski
2012012;Bakałarzewo;wies;2986;Podlaskie;suwalski
2012022;Filipów;wies;4057;Podlaskie;suwalski
2012032;Jeleniewo;wies;3107;Podlaskie;suwalski
2012042;Przerośl;wies;2781;Podlaskie;suwalski
2012052;Raczki;wies;5718;Podlaskie;suwalski
2012062;Rutka-Tartak;wies;2241;Podlaskie;suwalski
2012072;Suwałki;wies;7955;Podlaskie;suwalski
2012082;Szypliszki;wies;3883;Podlaskie;suwalski
2012092;Wiżajny;wies;2024;Podlaskie;suwalski
2013011;Wysokie Mazowieckie;miasto;9032;Podlaskie;wysokomazowiecki
2013023;Ciechanowiec;gmina miejsko-wiejska;8078;Podlaskie;wysokomazowiecki
2013033;Czyżew;gmina miejsko-wiejska;6085;Podlaskie;wysokomazowiecki
2013042;Klukowo;wies;4017;Podlaskie;wysokomazowiecki
2013052;Kobylin-Borzymy;wies;2967;Podlaskie;wysokomazowiecki
2013062;Kulesze Kościelne;wies;2956;Podlaskie;wysokomazowiecki
2013072;Nowe Piekuty;wies;3582;Podlaskie;wysokomazowiecki
2013082;Sokoły;wies;5289;Podlaskie;wysokomazowiecki
2013093;Szepietowo;gmina miejsko-wiejska;6533;Podlaskie;wysokomazowiecki
2013102;Wysokie Mazowieckie;wies;5506;Podlaskie;wysokomazowiecki
2014011;Zambrów;miasto;21101;Podlaskie;zambrowski
2014022;Kołaki Kościelne;wies;2168;Podlaskie;zambrowski
2014032;Rutki;wies;5128;Podlaskie;zambrowski
2014042;Szumowo;wies;4574;Podlaskie;zambrowski
2014052;Zambrów;wies;8682;Podlaskie;zambrowski
2061000;Białystok;miasto;293028;Podlaskie;Białystok
2062000;Łomża;miasto;60264;Podlaskie;Łomża
2063000;Suwałki;miasto;68752;Podlaskie;Suwałki
