410042;Sadki;wies;6904;Kujawsko-pomorskie;nakielski
410053;Szubin;gmina miejsko-wiejska;24946;Kujawsko-pomorskie;nakielski
411011;Radziejów;miasto;5166;Kujawsko-pomorskie;radziejowski
411022;Bytoń;wies;3363;Kujawsko-pomorskie;radziejowski
411032;Dobre;wies;4976;Kujawsko-pomorskie;radziejowski
411042;Osięciny;wies;7320;Kujawsko-pomorskie;radziejowski
411053;Piotrków Kujawski;gmina miejsko-wiejska;8756;Kujawsko-pomorskie;radziejowski
411062;Radziejów;wies;4271;Kujawsko-pomorskie;radziejowski
411072;Topólka;wies;4530;Kujawsko-pomorskie;radziejowski
412011;Rypin;miasto;15599;Kujawsko-pomorskie;rypiński
412022;Brzuze;wies;4903;Kujawsko-pomorskie;rypiński
412032;Rogowo;wies;4605;Kujawsko-pomorskie;rypiński
412042;Rypin;wies;7253;Kujawsko-pomorskie;rypiński
412052;Skrwilno;wies;5425;Kujawsko-pomorskie;rypiński
412062;Wąpielsk;wies;3710;Kujawsko-pomorskie;rypiński
413013;Kamień Krajeński;gmina miejsko-wiejska;6603;Kujawsko-pomorskie;sępoleński
413023;Sępólno Krajeńskie;gmina miejsko-wiejska;15151;Kujawsko-pomorskie;sępoleński
413032;Sośno;wies;4605;Kujawsko-pomorskie;sępoleński
413043;Więcbork;gmina miejsko-wiejska;12960;Kujawsko-pomorskie;sępoleński
414012;Bukowiec;wies;4924;Kujawsko-pomorskie;świecki
414022;Dragacz;wies;6893;Kujawsko-pomorskie;świecki
414032;Drzycim;wies;4801;Kujawsko-pomorskie;świecki
414042;Jeżewo;wies;7761;Kujawsko-pomorskie;świecki
414052;Lniano;wies;4108;Kujawsko-pomorskie;świecki
414063;Nowe;gmina miejsko-wiejska;9716;Kujawsko-pomorskie;świecki
414072;Osie;wies;5442;Kujawsko-pomorskie;świecki
414083;Pruszcz;gmina miejsko-wiejska;9216;Kujawsko-pomorskie;świecki
414093;Świecie;gmina miejsko-wiejska;33032;Kujawsko-pomorskie;świecki
414102;Świekatowo;wies;3498;Kujawsko-pomorskie;świecki
414112;Warlubie;wies;6147;Kujawsko-pomorskie;świecki
415011;Chełmża;miasto;13853;Kujawsko-pomorskie;toruński
415022;Chełmża;wies;9587;Kujawsko-pomorskie;toruński
415032;Czernikowo;wies;8953;Kujawsko-pomorskie;toruński
415042;Lubicz;wies;21183;Kujawsko-pomorskie;toruński
415052;Łubianka;wies;7863;Kujawsko-pomorskie;toruński
415062;Łysomice;wies;10811;Kujawsko-pomorskie;toruński
415072;Obrowo;wies;19916;Kujawsko-pomorskie;toruński
415082;Wielka Nieszawka;wies;5173;Kujawsko-pomorskie;toruński
415092;Zławieś Wielka;wies;15829;Kujawsko-pomorskie;toruński
416012;Cekcyn;wies;6763;Kujawsko-pomorskie;tucholski
416022;Gostycyn;wies;4949;Kujawsko-pomorskie;tucholski
416032;Kęsowo;wies;4205;Kujawsko-pomorskie;tucholski
416042;Lubiewo;wies;5804;Kujawsko-pomorskie;tucholski
416052;Śliwice;wies;5572;Kujawsko-pomorskie;tucholski
416063;Tuchola;gmina miejsko-wiejska;19872;Kujawsko-pomorskie;tucholski
417011;Wąbrzeźno;miasto;13154;Kujawsko-pomorskie;wąbrzeski
417022;Dębowa Łąka;wies;2965;Kujawsko-pomorskie;wąbrzeski
