  Powiat opolski;0612000;56397
    gm.w. Chodel;0612012;6350
    gm.m-w. Józefów nad Wisłą;0612023;6131
    gm.w. Karczmiska;0612032;5385
    gm.w. Łaziska;0612042;4596
    gm.m-w. Opole Lubelskie;0612053;16429
    gm.m-w. Poniatowa;0612063;13321
    gm.w. Wilków;0612072;4185
  Powiat parczewski;0613000;32739
    gm.w. Dębowa Kłoda;0613012;3609
    gm.w. Jabłoń;0613022;3588
    gm.w. Milanów;0613032;3449
    gm.m-w. Parczew;0613043;13913
    gm.w. Podedwórze;0613052;1528
    gm.w. Siemień;0613062;4314
    gm.w. Sosnowica;0613072;2338
  Powiat puławski;0614000;108263
    m. Puławy;0614011;44504
    gm.w. Baranów;0614022;3641
    gm.w. Janowiec;0614032;3614
    gm.m-w. Kazimierz Dolny;0614043;6300
    gm.w. Końskowola;0614052;8489
    gm.w. Kurów;0614062;7409
    gm.w. Markuszów;0614072;2904
    gm.m-w. Nałęczów;0614083;8662
    gm.w. Puławy;0614092;12232
    gm.w. Wąwolnica;0614102;4344
    gm.w. Żyrzyn;0614112;6164
  Powiat radzyński;0615000;55687
    m. Radzyń Podlaski;0615011;14571
    gm.w. Borki;0615022;5782
    gm.w. Czemierniki;0615032;4072
    gm.w. Kąkolewnica;0615042;7637
    gm.w. Komarówka Podlaska;0615052;3879
    gm.w. Radzyń Podlaski;0615062;7891
    gm.w. Ulan-Majorat;0615072;5590
    gm.w. Wohyń;0615082;6265
  Powiat rycki;0616000;52182
    m. Dęblin;0616011;14385
    gm.w. Kłoczew;0616022;6862
    gm.w. Nowodwór;0616032;3916
    gm.m-w. Ryki;0616043;19345
    gm.w. Stężyca;0616052;4803
    gm.w. Ułęż;0616062;2871
  Powiat świdnicki;0617000;69805
    m. Świdnik;0617011;37129
    gm.w. Mełgiew;0617022;10649
    gm.m-w. Piaski;0617033;10291
    gm.w. Rybczewice;0617042;3221
    gm.w. Trawniki;0617052;8515
  Powiat tomaszowski;0618000;78265
    m. Tomaszów Lubelski;0618011;18165
    gm.w. Bełżec;0618022;3163
    gm.w. Jarczów;0618032;3208
    gm.w. Krynice;0618042;3040
    gm.m-w. Lubycza Królewska;0618053;5655
    gm.m-w. Łaszczów;0618063;5588
    gm.w. Rachanie;0618072;4682
    gm.w. Susiec;0618082;7049
    gm.w. Tarnawatka;0618092;3788
