    gm.m-w. Ogrodzieniec;2416063;8919
    gm.m-w. Pilica;2416073;8123
    gm.m-w. Szczekociny;2416083;7099
    gm.w. Włodowice;2416092;5175
    gm.w. Żarnowiec;2416102;4450
  Powiat żywiecki;2417000;149422
    m. Żywiec;2417011;29875
    gm.w. Czernichów;2417022;6457
    gm.w. Gilowice;2417032;6225
    gm.w. Jeleśnia;2417042;12733
    gm.w. Koszarawa;2417052;2235
    gm.w. Lipowa;2417062;10853
    gm.w. Łękawica;2417072;4514
    gm.w. Łodygowice;2417082;15098
    gm.w. Milówka;2417092;9884
    gm.w. Radziechowy-Wieprz;2417102;12885
    gm.w. Rajcza;2417112;8442
    gm.w. Ślemień;2417122;3514
    gm.w. Świnna;2417132;7920
    gm.w. Ujsoły;2417142;4229
    gm.w. Węgierska Górka;2417152;14558
Miasta na prawach powiatu:;;
Cities with powiat status:;;
Bielsko-Biała;2461000;167509
Bytom;2462000;150594
Chorzów;2463000;102564
Częstochowa;2464000;209395
Dąbrowa Górnicza;2465000;115317
Gliwice;2466000;171896
Jastrzębie-Zdrój;2467000;83477
Jaworzno;2468000;87842
Katowice;2469000;281418
Mysłowice;2470000;71849
Piekary Śląskie;2471000;52396
Ruda Śląska;2472000;132040
Rybnik;2473000;132266
Siemianowice Śląskie;2474000;64139
Sosnowiec;2475000;190406
Świętochłowice;2476000;45972
Tychy;2477000;123562
Zabrze;2478000;156082
Żory;2479000;61835
