  Powiat ostrowski;1416000;69121
    m. Ostrów Mazowiecka;1416011;21705
    gm.w. Andrzejewo;1416022;3801
    gm.w. Boguty-Pianki;1416032;2416
    gm.m-w. Brok;1416043;2599
    gm.w. Małkinia Górna;1416052;10879
    gm.w. Nur;1416062;2537
    gm.w. Ostrów Mazowiecka;1416072;12726
    gm.w. Stary Lubotyń;1416082;3589
    gm.w. Szulborze Wielkie;1416092;1549
    gm.w. Wąsewo;1416102;3995
    gm.w. Zaręby Kościelne;1416112;3325
  Powiat otwocki;1417000;126508
    m. Józefów;1417011;21084
    m. Otwock;1417021;44178
    gm.w. Celestynów;1417032;11637
    gm.m-w. Karczew;1417043;15821
    gm.w. Kołbiel;1417052;8336
    gm.w. Osieck;1417062;3645
    gm.w. Sobienie-Jeziory;1417072;6252
    gm.w. Wiązowna;1417082;15555
  Powiat piaseczyński;1418000;210717
    gm.m-w. Góra Kalwaria;1418013;28226
    gm.m-w. Konstancin-Jeziorn;1418023;25123
    gm.w. Lesznowola;1418032;35964
    gm.m-w. Piaseczno;1418043;96087
    gm.w. Prażmów;1418052;13013
    gm.m-w. Tarczyn;1418063;12304
  Powiat płocki;1419000;109634
    gm.w. Bielsk;1419012;8896
    gm.w. Bodzanów;1419022;7867
    gm.w. Brudzeń Duży;1419032;8250
    gm.w. Bulkowo;1419042;5252
    gm.m-w. Drobin;1419053;7404
    gm.m-w. Gąbin;1419063;11075
    gm.w. Łąck;1419072;5363
    gm.w. Mała Wieś;1419082;5686
    gm.w. Nowy Duninów;1419092;3943
    gm.w. Radzanowo;1419102;8580
    gm.w. Słubice;1419112;4138
    gm.w. Słupno;1419122;8860
    gm.w. Stara Biała;1419132;12229
    gm.w. Staroźreby;1419142;6823
    gm.m-w. Wyszogród;1419153;5268
  Powiat płoński;1420000;84573
    m. Płońsk;1420011;21674
    m. Raciąż;1420021;4036
    gm.w. Baboszewo;1420032;7492
    gm.m-w. Czerwińsk nad Wisł;1420043;7209
    gm.w. Dzierzążnia;1420052;3387
    gm.w. Joniec;1420062;2738
    gm.w. Naruszewo;1420072;6009
    gm.m-w. Nowe Miasto;1420083;4573
    gm.w. Płońsk;1420092;8284
    gm.w. Raciąż;1420102;7955
    gm.m-w. Sochocin;1420113;5685
    gm.w. Załuski;1420122;5531
  Powiat pruszkowski;1421000;177652
    m. Piastów;1421011;23111
    m. Pruszków;1421021;65334
    gm.m-w. Brwinów;1421033;29694
    gm.w. Michałowice;1421042;19216
    gm.w. Nadarzyn;1421052;17444
    gm.w. Raszyn;1421062;22853
  Powiat przasnyski;1422000;49595
    m. Przasnysz;1422011;16491
    gm.m-w. Chorzele;1422023;9379
    gm.w. Czernice Borowe;1422032;3548
    gm.w. Jednorożec;1422042;6661
    gm.w. Krasne;1422052;3347
    gm.w. Krzynowłoga Mała;1422062;3239
    gm.w. Przasnysz;1422072;6930
  Powiat przysuski;1423000;39104
    gm.w. Borkowice;1423012;4049
    gm.w. Gielniów;1423022;4302
    gm.w. Klwów;1423032;3128
    gm.w. Odrzywół;1423042;3405
    gm.w. Potworów;1423052;4012
    gm.m-w. Przysucha;1423063;11057
    gm.w. Rusinów;1423072;4039
    gm.w. Wieniawa;1423082;5112
  Powiat pułtuski;1424000;50512
    gm.w. Gzy;1424012;3588
    gm.w. Obryte;1424022;4387
    gm.w. Pokrzywnica;1424032;5125
    gm.m-w. Pułtusk;1424043;24186
    gm.w. Świercze;1424052;4493
    gm.w. Winnica;1424062;4010
    gm.w. Zatory;1424072;4723
  Powiat radomski;1425000;151181
    m. Pionki;1425011;16424
    gm.w. Gózd;1425022;9255
    gm.m-w. Iłża;1425033;13807
    gm.w. Jastrzębia;1425042;7132
    gm.w. Jedlińsk;1425052;14571
    gm.m-w. Jedlnia-Letnisko;1425063;13466
    gm.w. Kowala;1425072;12416
    gm.w. Pionki;1425082;9672
    gm.w. Przytyk;1425092;7064
    gm.m-w. Skaryszew;1425103;15310
    gm.w. Wierzbica;1425112;9295
    gm.w. Wolanów;1425122;8965
    gm.w. Zakrzew;1425132;13804
  Powiat siedlecki;1426000;80427
    gm.w. Domanice;1426012;2479
    gm.w. Korczew;1426022;2395
    gm.w. Kotuń;1426032;8165
    gm.w. Mokobody;1426042;4837
    gm.m-w. Mordy;1426053;5410
    gm.w. Paprotnia;1426062;2375
    gm.w. Przesmyki;1426072;2834
    gm.w. Siedlce;1426082;19451
    gm.w. Skórzec;1426092;8128
    gm.w. Suchożebry;1426102;4644
    gm.w. Wiśniew;1426112;5691
    gm.w. Wodynie;1426122;4213
    gm.w. Zbuczyn;1426132;9805
  Powiat sierpecki;1427000;48817
    m. Sierpc;1427011;17116
    gm.w. Gozdowo;1427022;5712
    gm.w. Mochowo;1427032;5587
    gm.w. Rościszewo;1427042;3821
    gm.w. Sierpc;1427052;6635
    gm.w. Szczutowo;1427062;4013
    gm.w. Zawidz;1427072;5933
  Powiat sochaczewski;1428000;83494
    m. Sochaczew;1428011;33918
    gm.w. Brochów;1428022;4405
    gm.w. Iłów;1428032;5957
    gm.w. Młodzieszyn;1428042;5545
    gm.w. Nowa Sucha;1428052;6817
    gm.w. Rybno;1428062;3402
    gm.w. Sochaczew;1428072;11838
    gm.w. Teresin;1428082;11612
  Powiat sokołowski;1429000;50795
    m. Sokołów Podlaski;1429011;18494
    gm.w. Bielany;1429022;3509
    gm.w. Ceranów;1429032;1853
    gm.w. Jabłonna Lacka;1429042;4184
    gm.m-w. Kosów Lacki;1429053;5441
    gm.w. Repki;1429062;4708
    gm.w. Sabnie;1429072;3347
    gm.w. Sokołów Podlaski;1429082;5801
    gm.w. Sterdyń;1429092;3458
  Powiat szydłowiecki;1430000;37850
    gm.w. Chlewiska;1430012;5588
    gm.w. Jastrząb;1430022;5120
    gm.w. Mirów;1430032;3762
    gm.w. Orońsko;1430042;5943
    gm.m-w. Szydłowiec;1430053;17437
  Powiat warszawski zachodni;1432000;132642
    gm.m-w. Błonie;1432013;22198
    gm.w. Izabelin;1432022;10824
    gm.w. Kampinos;1432032;4471
    gm.w. Leszno;1432042;10959
    gm.m-w. Łomianki;1432053;31276
    gm.m-w. Ożarów Mazowiecki;1432063;30499
    gm.w. Stare Babice;1432072;22415
  Powiat węgrowski;1433000;62426
    m. Węgrów;1433011;11872
    gm.w. Grębków;1433022;4280
    gm.w. Korytnica;1433032;5561
    gm.w. Liw;1433042;7170
    gm.m-w. Łochów;1433053;17348
