    gm.w. Sieroszewice;3017072;9340
    gm.w. Sośnie;3017082;6309
  Powiat ostrzeszowski;3018000;54765
    gm.w. Czajków;3018012;2477
    gm.w. Doruchów;3018022;5098
    gm.m-w. Grabów nad Prosną;3018033;7727
    gm.w. Kobyla Góra;3018042;6200
    gm.w. Kraszewice;3018052;3521
    gm.m-w. Mikstat;3018063;5838
    gm.m-w. Ostrzeszów;3018073;23904
  Powiat pilski;3019000;131533
    m. Piła;3019011;70861
    gm.w. Białośliwie;3019022;4555
    gm.m-w. Kaczory;3019033;7475
    gm.m-w. Łobżenica;3019043;9108
    gm.w. Miasteczko Krajeński;3019052;3003
    gm.w. Szydłowo;3019062;9503
    gm.m-w. Ujście;3019073;7644
    gm.m-w. Wyrzysk;3019083;13221
    gm.m-w. Wysoka;3019093;6163
  Powiat pleszewski;3020000;61547
    gm.m-w. Chocz;3020013;4451
    gm.w. Czermin;3020022;4835
    gm.m-w. Dobrzyca;3020033;7697
    gm.w. Gizałki;3020042;4475
    gm.w. Gołuchów;3020052;11096
    gm.m-w. Pleszew;3020063;28993
  Powiat poznański;3021000;439834
    m. Luboń;3021011;32900
    m. Puszczykowo;3021021;9384
    gm.m-w. Buk;3021033;12770
    gm.w. Czerwonak;3021042;27867
    gm.w. Dopiewo;3021052;34406
    gm.w. Kleszczewo;3021062;11102
    gm.w. Komorniki;3021072;36159
    gm.m-w. Kostrzyn;3021083;19771
    gm.m-w. Kórnik;3021093;35228
    gm.m-w. Mosina;3021103;35093
    gm.m-w. Murowana Goślina;3021113;16927
    gm.m-w. Pobiedziska;3021123;21136
    gm.w. Rokietnica;3021132;23232
    gm.m-w. Stęszew;3021143;15431
    gm.w. Suchy Las;3021152;20256
    gm.m-w. Swarzędz;3021163;55926
    gm.w. Tarnowo Podgórne;3021172;32246
  Powiat rawicki;3022000;58964
    gm.m-w. Bojanowo;3022013;8302
    gm.m-w. Jutrosin;3022023;6938
    gm.m-w. Miejska Górka;3022033;8881
    gm.w. Pakosław;3022042;4786
    gm.m-w. Rawicz;3022053;30057
  Powiat słupecki;3023000;57675
    m. Słupca;3023011;13176
    gm.w. Lądek;3023022;5500
    gm.w. Orchowo;3023032;3588
    gm.w. Ostrowite;3023042;4829
    gm.w. Powidz;3023052;2226
    gm.w. Słupca;3023062;9827
    gm.w. Strzałkowo;3023072;9996
    gm.m-w. Zagórów;3023083;8533
  Powiat szamotulski;3024000;91607
    m. Obrzycko;3024011;2381
    gm.w. Duszniki;3024022;9505
    gm.w. Kaźmierz;3024032;9205
    gm.w. Obrzycko;3024042;4422
    gm.m-w. Ostroróg;3024053;4743
    gm.m-w. Pniewy;3024063;12470
    gm.m-w. Szamotuły;3024073;30073
    gm.m-w. Wronki;3024083;18808
  Powiat średzki;3025000;59721
    gm.w. Dominowo;3025012;3326
    gm.w. Krzykosy;3025022;7306
    gm.w. Nowe Miasto nad Wart;3025032;8633
    gm.m-w. Środa Wielkopolska;3025043;33573
    gm.w. Zaniemyśl;3025052;6883
  Powiat śremski;3026000;61122
    gm.w. Brodnica;3026012;4766
    gm.m-w. Dolsk;3026023;5752
    gm.m-w. Książ Wielkopolski;3026033;8116
    gm.m-w. Śrem;3026043;42488
  Powiat turecki;3027000;81517
    m. Turek;3027011;24977
    gm.w. Brudzew;3027022;5930
    gm.m-w. Dobra;3027033;5848
    gm.w. Kawęczyn;3027042;4965
    gm.w. Malanów;3027052;6498
    gm.w. Przykona;3027062;4612
    gm.m-w. Tuliszków;3027073;10203
    gm.w. Turek;3027082;10524
    gm.w. Władysławów;3027092;7960
  Powiat wągrowiecki;3028000;69067
    m. Wągrowiec;3028011;25539
    gm.w. Damasławek;3028022;5054
    gm.m-w. Gołańcz;3028033;7820
    gm.w. Mieścisko;3028042;5732
    gm.m-w. Skoki;3028053;10053
    gm.w. Wapno;3028062;2711
    gm.w. Wągrowiec;3028072;12158
  Powiat wolsztyński;3029000;56770
    gm.w. Przemęt;3029012;14035
    gm.w. Siedlec;3029022;12405
    gm.m-w. Wolsztyn;3029033;30330
  Powiat wrzesiński;3030000;78088
    gm.w. Kołaczkowo;3030012;5643
    gm.m-w. Miłosław;3030023;9934
    gm.m-w. Nekla;3030033;7798
    gm.m-w. Pyzdry;3030043;6536
    gm.m-w. Września;3030053;48177
  Powiat złotowski;3031000;67725
    m. Złotów;3031011;18411
    gm.m-w. Jastrowie;3031023;10979
    gm.m-w. Krajenka;3031033;7381
    gm.w. Lipka;3031042;5295
    gm.m-w. Okonek;3031053;7967
    gm.w. Tarnówka;3031062;2955
    gm.w. Zakrzewo;3031072;4860
    gm.w. Złotów;3031082;9877
Miasta na prawach powiatu:;;
Cities with powiat status:;;
Kalisz;3061000;94489
Konin;3062000;68483
Leszno;3063000;60983
Poznań;3064000;543347
